"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"14673","matching","A1","drs",10000,4,0.1,0.1,73,0.00451171940904016,0.980829253011709,0.0120949466945546,0.214742089530629,1.74691641649279
"14674","matching","A1","drs",10000,4,0.1,0.1,74,0.064095087172554,0.526093095856725,0.132613682740952,-0.159551562062558,1.21173775377601
"14675","matching","A1","drs",10000,4,0.1,0.1,75,0.216383790333892,0.310154928303823,0.434608975055544,-0.46786871135435,1.088178567962
"14676","matching","A1","drs",10000,4,0.1,0.1,76,0.0320387532255297,0.587786664701256,0.0679631606682413,-0.0433817021458004,1.21895503154831
"14677","matching","A1","drs",10000,4,0.1,0.1,77,0.00101102459845182,1.17865499633882,0.00355379973417573,0.386234168264258,1.97107582441337
"14678","matching","A1","drs",10000,4,0.1,0.1,78,0.14835876316103,0.313657558855022,0.298696334419487,-0.277891643980185,0.905206761690229
"14679","matching","A1","drs",10000,4,0.1,0.1,79,0.144422183173242,0.379489621704574,0.291735384216114,-0.32597396740225,1.0849532108114
"14680","matching","A1","drs",10000,4,0.1,0.1,80,0.205539889361658,0.271933715483639,0.412519630553162,-0.378464460100077,0.922331891067355
"14681","matching","A1","drs",10000,4,0.1,0.1,81,0.0390845429121417,0.579818495088137,0.0823914317220122,-0.0744354835560388,1.23407247373231
"14682","matching","A1","drs",10000,4,0.1,0.1,82,0.0385499358717709,0.646627164128549,0.0823270855097585,-0.0828590520063407,1.37611338026344
"14683","matching","A1","drs",10000,4,0.1,0.1,83,0.0115704656543718,0.773189888233482,0.0267257958133648,0.0891796656697251,1.45720011079724
"14684","matching","A1","drs",10000,4,0.1,0.1,84,0.000385933224414381,1.20397280432092,0.00153564390162185,0.459071881237938,1.9488737274039
"14685","matching","A1","drs",10000,4,0.1,0.1,85,0.118361785318929,0.405465108107288,0.239934898753271,-0.270786713533903,1.08171692974848
"14686","matching","A1","drs",10000,4,0.1,0.1,86,0.888491265026693,-0.430782916090316,0.226596672068138,-1.12904488225744,0.267479050076804
"14687","matching","A1","drs",10000,4,0.1,0.1,87,0.0968232156346103,0.492476485082534,0.198155699103267,-0.257615448002598,1.24256841816767
"14688","matching","A1","drs",10000,4,0.1,0.1,88,0.158655253931457,0.336472236621157,0.319591205169545,-0.326116523638313,0.999060996880627
"14689","matching","A1","drs",10000,4,0.1,0.1,89,0.151741832012421,0.356674943938601,0.306044423738623,-0.326305917285607,1.03965580516281
"14690","matching","A1","drs",10000,4,0.1,0.1,90,0.310936712165371,0.162518929497775,0.622256655764157,-0.484042055218973,0.809079914214522
"14691","matching","A1","drs",10000,4,0.1,0.1,91,0.0171320038674345,0.864997437486604,0.0401341423034545,0.0389439308775023,1.69105094409571
"14692","matching","A1","drs",10000,4,0.1,0.1,92,0.124908720917974,0.382992252255728,0.25271095523489,-0.273291999642728,1.03927650415418
"14693","matching","A1","drs",10000,4,0.1,0.1,93,0.000455559438576891,1.09861228866769,0.00160210327530957,0.416240416295121,1.78098416104027
"14694","matching","A1","drs",10000,4,0.1,0.1,94,0.252492537546923,0.22314355131421,0.505867882196817,-0.434248354118226,0.880535456746646
"14695","matching","A1","drs",10000,4,0.1,0.1,95,0.0431739104918313,0.606135803256891,0.091217348331807,-0.0972370231464158,1.3095086296602
"14696","matching","A1","drs",10000,4,0.1,0.1,96,0.00683185643409057,0.860201265223111,0.0167767023059672,0.155238893649596,1.56516363679663
"14697","matching","A1","drs",10000,4,0.1,0.1,97,0.00981532862864531,0.82098055206983,0.0232640465115753,0.111838900506635,1.53012220363303
"14698","matching","A1","drs",10000,4,0.1,0.1,98,0.0523787449248654,0.538996500675662,0.108991489584292,-0.120132242403363,1.19812524375469
"14699","matching","A1","drs",10000,4,0.1,0.1,99,0.00977513454644274,0.893817876022095,0.0238883831004235,0.118291910994548,1.66934384104964
"14700","matching","A1","drs",10000,4,0.1,0.1,100,0.171390855573956,0.302280871872922,0.344617505634131,-0.324606769294946,0.929168513040791
"14701","matching","A1","drs",20000,4,0.01,0.5,1,0.0126736593387341,0.510825623739935,0.0269708223289384,0.0581913301109401,0.963459917368929
"14702","matching","A1","drs",20000,4,0.01,0.5,2,0.019264060763195,0.413562318339611,0.039925504638117,0.0190333196400601,0.808091317039162
"14703","matching","A1","drs",20000,4,0.01,0.5,3,0.151171660888187,0.213574100298059,0.303261897882843,-0.193043057904707,0.620191258500825
"14704","matching","A1","drs",20000,4,0.01,0.5,4,0.00976397680391172,0.483426649566246,0.0207385801596402,0.0737346615461191,0.893118637586373
"14705","matching","A1","drs",20000,4,0.01,0.5,5,0.088823208567825,0.281412459438182,0.179077986943357,-0.129095549770882,0.691920468647246
"14706","matching","A1","drs",20000,4,0.01,0.5,6,0.00213336241108808,0.600773860153303,0.00487454496152975,0.182511865484256,1.01903585482235
"14707","matching","A1","drs",20000,4,0.01,0.5,7,0.00519268980972443,0.496436886296733,0.0111935224284316,0.112852969146976,0.88002080344649
"14708","matching","A1","drs",20000,4,0.01,0.5,8,0.00252728087689669,0.555946058956966,0.00564439988894069,0.162257113725583,0.949635004188349
"14709","matching","A1","drs",20000,4,0.01,0.5,9,0.0369388817973558,0.339507140316303,0.075270228462232,-0.0345745191157177,0.713588799748324
"14710","matching","A1","drs",20000,4,0.01,0.5,10,0.0599221394291131,0.325422400434594,0.121481423879899,-0.0864478102258897,0.737292611095078
"14711","matching","A1","drs",20000,4,0.01,0.5,11,0.0979107369613074,0.258861633916288,0.197070194585682,-0.134457443534382,0.652180711366957
"14712","matching","A1","drs",20000,4,0.01,0.5,12,0.0116303097927258,0.476924072080772,0.0245912912837558,0.0610644345875467,0.892783709573998
"14713","matching","A1","drs",20000,4,0.01,0.5,13,0.046961252305846,0.333144446528491,0.0954470845607839,-0.0584683281894492,0.72475722124643
"14714","matching","A1","drs",20000,4,0.01,0.5,14,0.00332780274147471,0.559615787836945,0.007394968777835,0.150124974392203,0.969106601281688
"14715","matching","A1","drs",20000,4,0.01,0.5,15,0.00255695483074037,0.597837000498861,0.00580662637751765,0.173063935538143,1.02261006545958
"14716","matching","A1","drs",20000,4,0.01,0.5,16,0.000545417588062702,0.693147180559945,0.00136709476898207,0.26880253028138,1.11749183083851
"14717","matching","A1","drs",20000,4,0.01,0.5,17,0.104420741577416,0.244196960512041,0.209972802865789,-0.137585019256495,0.625978940280578
"14718","matching","A1","drs",20000,4,0.01,0.5,18,0.196884317321496,0.182321556793955,0.39442346045015,-0.237281663659783,0.601924777247692
"14719","matching","A1","drs",20000,4,0.01,0.5,19,0.00178496361159231,0.581921545276032,0.00406405712252718,0.184954212778428,0.978888877773635
"14720","matching","A1","drs",20000,4,0.01,0.5,20,0.00577926674581486,0.500775287893002,0.012449241981715,0.108040782097695,0.893509793688309
"14721","matching","A1","drs",20000,4,0.01,0.5,21,0.240863858158313,0.141650517063027,0.482093988851059,-0.253305593752279,0.536606627878332
"14722","matching","A1","drs",20000,4,0.01,0.5,22,0.032598209539065,0.405465108107289,0.0670500688413217,-0.0284782118504601,0.839408428065038
"14723","matching","A1","drs",20000,4,0.01,0.5,23,1.68642166054056e-06,1.01856958099452,8.51740301682116e-06,0.570125592393491,1.46701356959555
"14724","matching","A1","drs",20000,4,0.01,0.5,24,0.207108089121263,0.167054084663166,0.414758737678743,-0.234418318347021,0.568526487673353
"14725","matching","A1","drs",20000,4,0.01,0.5,25,0.00112710205468547,0.621173680488301,0.00264744494350556,0.216152204859298,1.0261951561173
"14726","matching","A1","drs",20000,4,0.01,0.5,26,0.202124247369736,0.174353387144778,0.404843516563162,-0.235881279440708,0.584588053730264
"14727","matching","A1","drs",20000,4,0.01,0.5,27,0.00118278852669895,0.660357356659629,0.00283129641103996,0.226834185320755,1.0938805279985
"14728","matching","A1","drs",20000,4,0.01,0.5,28,0.00301977952432841,0.552068582219209,0.00670672265889835,0.152950876373658,0.951186288064759
"14729","matching","A1","drs",20000,4,0.01,0.5,29,0.00402034233625836,0.6029960832749,0.00903769264247753,0.150288172635699,1.0557039939141
"14730","matching","A1","drs",20000,4,0.01,0.5,30,0.139212949524563,0.214409871345456,0.279346354757443,-0.174053754700868,0.602873497391779
"14731","matching","A1","drs",20000,4,0.01,0.5,31,0.0512352174298747,0.336472236621157,0.104095389777033,-0.0692788563635915,0.742223329605906
"14732","matching","A1","drs",20000,4,0.01,0.5,32,0.000248256887765974,0.723000143709627,0.000654605881309697,0.307187824829903,1.13881246258935
"14733","matching","A1","drs",20000,4,0.01,0.5,33,0.0271459141834273,0.374693449441137,0.0557110801080969,-0.00914072876846539,0.758527627650739
"14734","matching","A1","drs",20000,4,0.01,0.5,34,0.00255513033042798,0.5753641447562,0.00574928529838453,0.167038314652113,0.983689974860288
"14735","matching","A1","drs",20000,4,0.01,0.5,35,0.0293408398640863,0.380772495517446,0.0602175244148829,-0.0163653033082643,0.777910294343157
"14736","matching","A1","drs",20000,4,0.01,0.5,36,0.346030745467969,0.0784716154097517,0.69213644290136,-0.309957881277774,0.466901112097277
"14737","matching","A1","drs",20000,4,0.01,0.5,37,0.00431471011038764,0.54361544652441,0.00947744361663469,0.132925535888857,0.954305357159963
"14738","matching","A1","drs",20000,4,0.01,0.5,38,0.0216758756304314,0.413975797774884,0.044861523931711,0.00949042639847536,0.818461169151292
"14739","matching","A1","drs",20000,4,0.01,0.5,39,0.102951605366034,0.268263986594678,0.207263421365971,-0.148655269490667,0.685183242680022
"14740","matching","A1","drs",20000,4,0.01,0.5,40,0.00273728864553435,0.545227050415906,0.00607720006425351,0.155727645080576,0.934726455751237
"14741","matching","A1","drs",20000,4,0.01,0.5,41,0.0130072398114471,0.480972660605515,0.0274763334837745,0.0533878283301779,0.908557492880852
"14742","matching","A1","drs",20000,4,0.01,0.5,42,0.00853981839148743,0.50509494903491,0.0182836187022315,0.0855856941462456,0.924604203923574
"14743","matching","A1","drs",20000,4,0.01,0.5,43,0.00734871088501177,0.485507815769315,0.015694142414369,0.0916349466997217,0.879380684838907
"14744","matching","A1","drs",20000,4,0.01,0.5,44,0.140443762659785,0.233614851181505,0.281981143671512,-0.191968764216232,0.659198466579241
"14745","matching","A1","drs",20000,4,0.01,0.5,45,0.233960403665869,0.150822889734584,0.46834243515582,-0.256811049060914,0.558456828530082
"14746","matching","A1","drs",20000,4,0.01,0.5,46,0.848828339111813,-0.213574100298059,0.303261897882842,-0.620191258500826,0.193043057904707
"14747","matching","A1","drs",20000,4,0.01,0.5,47,0.0256262914286848,0.405465108107288,0.0528592071644142,-0.00500417941045855,0.815934395625035
"14748","matching","A1","drs",20000,4,0.01,0.5,48,0.317543539377182,0.0901510969105101,0.635201626656113,-0.282290044398516,0.462592238219536
"14749","matching","A1","drs",20000,4,0.01,0.5,49,0.151171660888187,0.213574100298059,0.303261897882843,-0.193043057904707,0.620191258500825
"14750","matching","A1","drs",20000,4,0.01,0.5,50,0.046961252305846,0.333144446528491,0.0954470845607843,-0.0584683281894491,0.72475722124643
"14751","matching","A1","drs",20000,4,0.01,0.5,51,0.00874233720526063,0.479573080251543,0.0185859305044976,0.080230519338749,0.878915641164337
"14752","matching","A1","drs",20000,4,0.01,0.5,52,0.539630832397789,-0.0198026272961779,0.920739626004129,-0.409869158016614,0.370263903424259
"14753","matching","A1","drs",20000,4,0.01,0.5,53,0.00766756851900374,0.499955951510061,0.0164264678152982,0.0915469088398333,0.908364994180289
"14754","matching","A1","drs",20000,4,0.01,0.5,54,0.0231997309354524,0.423814246774679,0.0480515199823444,0.00363345795340719,0.84399503559595
"14755","matching","A1","drs",20000,4,0.01,0.5,55,0.061906111910666,0.31845373111851,0.125403103453316,-0.0888313979350252,0.725738860172045
"14756","matching","A1","drs",20000,4,0.01,0.5,56,0.0530207768500853,0.329479201130202,0.107625837476818,-0.0718786591093188,0.730837061369722
"14757","matching","A1","drs",20000,4,0.01,0.5,57,0.000357739781241762,0.679160936973658,0.000902070456660509,0.27814691827662,1.08017495567069
"14758","matching","A1","drs",20000,4,0.01,0.5,58,0.00306597665204067,0.59470710750872,0.00692008156558194,0.16310817705761,1.02630603795983
"14759","matching","A1","drs",20000,4,0.01,0.5,59,0.000428072843210447,0.678758441509926,0.00107234722397761,0.272028454342677,1.08548842867717
"14760","matching","A1","drs",20000,4,0.01,0.5,60,0.0238351903280807,0.397301797468355,0.0491451393262431,0.00148763356897769,0.793115961367731
"14761","matching","A1","drs",20000,4,0.01,0.5,61,0.0330962898610967,0.379489621704575,0.0678292088300847,-0.0278099713697306,0.78678921477888
"14762","matching","A1","drs",20000,4,0.01,0.5,62,0.00210492254928918,0.626455805556693,0.00486672639700811,0.190393797262512,1.06251781385087
"14763","matching","A1","drs",20000,4,0.01,0.5,63,0.0117178158672168,0.45425527227293,0.024647116412696,0.0580078655260786,0.850502679019781
"14764","matching","A1","drs",20000,4,0.01,0.5,64,0.0579257487629651,0.332705753825689,0.117536436021752,-0.0839132288247043,0.749324736476083
"14765","matching","A1","drs",20000,4,0.01,0.5,65,0.136858907777136,0.218689200964829,0.274673645819888,-0.173692284979586,0.611070686909244
"14766","matching","A1","drs",20000,4,0.01,0.5,66,0.0345110879917281,0.371563556432242,0.0706287658118764,-0.031262112002632,0.774389224867116
"14767","matching","A1","drs",20000,4,0.01,0.5,67,0.054799291699558,0.322773392263021,0.111143246625951,-0.0743353508883717,0.719882135414413
"14768","matching","A1","drs",20000,4,0.01,0.5,68,0.0421657479390855,0.354171813720495,0.0859609284661141,-0.0500935507562208,0.758437178197211
"14769","matching","A1","drs",20000,4,0.01,0.5,69,0.117381831413835,0.23638877806423,0.235853364894847,-0.154456160458866,0.627233716587327
"14770","matching","A1","drs",20000,4,0.01,0.5,70,0.054799291699558,0.322773392263021,0.111143246625951,-0.0743353508883715,0.719882135414414
"14771","matching","A1","drs",20000,4,0.01,0.5,71,0.0130912562947214,0.436717651609653,0.0273894513655329,0.0486935908521345,0.824741712367172
"14772","matching","A1","drs",20000,4,0.01,0.5,72,0.00617729250893595,0.491120552672002,0.0132535195139515,0.10249563857566,0.879745466768344
"14773","matching","A1","drs",20000,4,0.01,0.5,73,0.00795322205085169,0.516690743187604,0.0171050164737136,0.0919813162162555,0.941400170158952
"14774","matching","A1","drs",20000,4,0.01,0.5,74,0.136858907777136,0.218689200964829,0.274673645819888,-0.173692284979586,0.611070686909244
"14775","matching","A1","drs",20000,4,0.01,0.5,75,0.0231997309354524,0.423814246774679,0.0480515199823445,0.0036334579534073,0.843995035595951
"14776","matching","A1","drs",20000,4,0.01,0.5,76,0.459972190408504,0.0202027073175176,0.919945737666979,-0.373784976758468,0.414190391393503
"14777","matching","A1","drs",20000,4,0.01,0.5,77,0.0206134166685819,0.422856850818406,0.0427532604212952,0.0138054234528308,0.831908278183981
"14778","matching","A1","drs",20000,4,0.01,0.5,78,0.018327857775708,0.421994410057796,0.0380650436014073,0.0232323189774398,0.820756501138153
"14779","matching","A1","drs",20000,4,0.01,0.5,79,0.00103778146287137,0.610909081971919,0.00243072258186602,0.215979968416381,1.00583819552746
"14780","matching","A1","drs",20000,4,0.01,0.5,80,0.347443301186237,0.0769610411084207,0.69495810806157,-0.307704141515215,0.461626223732057
"14781","matching","A1","drs",20000,4,0.01,0.5,81,0.153717082963698,0.209091797858559,0.308315072774995,-0.19317255148337,0.611356147200488
"14782","matching","A1","drs",20000,4,0.01,0.5,82,0.0828419194565015,0.276253376628156,0.167030523728681,-0.115585787980437,0.668092541236749
"14783","matching","A1","drs",20000,4,0.01,0.5,83,0.0512352174298747,0.336472236621157,0.104095389777033,-0.0692788563635915,0.742223329605906
"14784","matching","A1","drs",20000,4,0.01,0.5,84,0.182856148140757,0.182321556793955,0.366376022078134,-0.213284153326781,0.57792726691469
"14785","matching","A1","drs",20000,4,0.01,0.5,85,0.121807694164959,0.248461359298499,0.244827932988978,-0.170260649359088,0.667183367956086
"14786","matching","A1","drs",20000,4,0.01,0.5,86,5.12794398244143e-06,0.976009966575762,2.22183637991617e-05,0.524986982214117,1.42703295093741
"14787","matching","A1","drs",20000,4,0.01,0.5,87,0.0227501319481792,0.405465108107288,0.0469927826181708,0.00538913507771427,0.805541081136862
"14788","matching","A1","drs",20000,4,0.01,0.5,88,0.5,0,1,-0.400075973029609,0.400075973029609
"14789","matching","A1","drs",20000,4,0.01,0.5,89,0.0934258536712611,0.269663566949101,0.188187764561754,-0.131968118909254,0.671295252807455
"14790","matching","A1","drs",20000,4,0.01,0.5,90,0.000115870328735723,0.768370601797533,0.000327387441525014,0.349182214090246,1.18755898950482
"14791","matching","A1","drs",20000,4,0.01,0.5,91,0.0565700040760032,0.316337328212135,0.114646098853411,-0.076658502785138,0.709333159209408
"14792","matching","A1","drs",20000,4,0.01,0.5,92,0.00141877244439614,0.659245627832696,0.00337397930461058,0.218472811152579,1.10001844451281
"14793","matching","A1","drs",20000,4,0.01,0.5,93,0.000119281727014364,0.78845736036427,0.000342596488412481,0.356887494778014,1.22002722595053
"14794","matching","A1","drs",20000,4,0.01,0.5,94,0.119658270610748,0.231801614057324,0.240368387964983,-0.155163530362135,0.618766758476784
"14795","matching","A1","drs",20000,4,0.01,0.5,95,8.72750133517064e-05,0.826678573184468,0.00026379815671687,0.382586519714381,1.27077062665455
"14796","matching","A1","drs",20000,4,0.01,0.5,96,0.00232659860450668,0.567106459545115,0.00522962699769408,0.169078536063605,0.965134383026625
"14797","matching","A1","drs",20000,4,0.01,0.5,97,0.00379600592365437,0.520534437858649,0.00829570881363033,0.134053605450953,0.907015270266344
"14798","matching","A1","drs",20000,4,0.01,0.5,98,0.0231997309354524,0.423814246774679,0.0480515199823444,0.00363345795340719,0.84399503559595
"14799","matching","A1","drs",20000,4,0.01,0.5,99,0.00161736445874605,0.616774201372363,0.00375137795151327,0.199689533976105,1.03385886876862
"14800","matching","A1","drs",20000,4,0.01,0.5,100,0.00914362199416197,0.494018505433635,0.0194952134596782,0.0795107720917223,0.908526238775547
"14801","matching","A1","drs",10000,4,0.05,0.5,1,0.0238351903280807,0.397301797468355,0.0491451393262431,0.00148763356897769,0.793115961367731
"14802","matching","A1","drs",10000,4,0.05,0.5,2,1.33457490159028e-05,0.89538404705484,4.84640905980362e-05,0.463447534268634,1.32732055984105
"14803","matching","A1","drs",10000,4,0.05,0.5,3,0.010400227546037,0.473287704438402,0.0220124968655585,0.0682373910668822,0.878338017809921
"14804","matching","A1","drs",10000,4,0.05,0.5,4,0.046961252305846,0.33314444652849,0.0954470845607842,-0.0584683281894492,0.72475722124643
"14805","matching","A1","drs",10000,4,0.05,0.5,5,0.00109982353055649,0.64662716412855,0.00261969363465374,0.22545810087295,1.06779622738415
"14806","matching","A1","drs",10000,4,0.05,0.5,6,0.0387780833718328,0.34967374847965,0.0790739156178294,-0.0405966531773598,0.73994415013666
"14807","matching","A1","drs",10000,4,0.05,0.5,7,0.302063153664584,0.107630663903014,0.604300825371075,-0.299435671078892,0.51469699888492
"14808","matching","A1","drs",10000,4,0.05,0.5,8,0.0116303097927258,0.476924072080772,0.0245912912837559,0.0610644345875462,0.892783709573998
"14809","matching","A1","drs",10000,4,0.05,0.5,9,0.00118278852669895,0.660357356659629,0.00283129641103994,0.226834185320756,1.0938805279985
"14810","matching","A1","drs",10000,4,0.05,0.5,10,0.682456460622818,-0.0901510969105101,0.635201626656113,-0.462592238219536,0.282290044398516
"14811","matching","A1","drs",10000,4,0.05,0.5,11,0.0889658626341273,0.260726262463252,0.179161103570242,-0.119678654911938,0.641131179838441
"14812","matching","A1","drs",10000,4,0.05,0.5,12,0.00232471690990432,0.611801540747456,0.00532470659738496,0.181505061951517,1.04209801954339
"14813","matching","A1","drs",10000,4,0.05,0.5,13,0.00280159679996717,0.584513339371902,0.00631240402502798,0.165038885182132,1.00398779356167
"14814","matching","A1","drs",10000,4,0.05,0.5,14,0.00178496361159231,0.581921545276032,0.00406405712252718,0.184954212778428,0.978888877773636
"14815","matching","A1","drs",10000,4,0.05,0.5,15,0.0154920250492283,0.429562659685174,0.0322917766365292,0.0362820290735801,0.822843290296768
"14816","matching","A1","drs",10000,4,0.05,0.5,16,0.104420741577416,0.244196960512042,0.209972802865788,-0.137585019256495,0.625978940280578
"14817","matching","A1","drs",10000,4,0.05,0.5,17,0.000455559438576891,0.693147180559945,0.00114939821340457,0.275281455024809,1.11101290609508
"14818","matching","A1","drs",10000,4,0.05,0.5,18,0.00122091721013839,0.632522558163716,0.00287756957746663,0.216581604416395,1.04846351191104
"14819","matching","A1","drs",10000,4,0.05,0.5,19,0.000823159645461535,0.662375520767612,0.00199644544512447,0.242339049659189,1.08241199187603
"14820","matching","A1","drs",10000,4,0.05,0.5,20,0.0405653182444741,0.361790044605341,0.0827962582249544,-0.0469842489373478,0.770564338148029
"14821","matching","A1","drs",10000,4,0.05,0.5,21,0.00112710205468547,0.6211736804883,0.00264744494350557,0.216152204859297,1.0261951561173
"14822","matching","A1","drs",10000,4,0.05,0.5,22,0.0345110879917281,0.371563556432242,0.0706287658118761,-0.0312621120026317,0.774389224867116
"14823","matching","A1","drs",10000,4,0.05,0.5,23,0.541294369903979,-0.0215062052209596,0.917412846086168,-0.428007300866055,0.384994890424136
"14824","matching","A1","drs",10000,4,0.05,0.5,24,0.0017806683099566,0.603535021575729,0.00409383540699051,0.191492838827112,1.01557720432435
"14825","matching","A1","drs",10000,4,0.05,0.5,25,0.00485300211054618,0.50593563844916,0.0105048272932057,0.118397048038013,0.893474228860307
"14826","matching","A1","drs",10000,4,0.05,0.5,26,0.34308392492762,0.0816780309722592,0.686250426995379,-0.314624742638868,0.477980804583387
"14827","matching","A1","drs",10000,4,0.05,0.5,27,0.00114009797353709,0.599118230646831,0.00264777129092828,0.208472613851764,0.989763847441897
"14828","matching","A1","drs",10000,4,0.05,0.5,28,0.272226988637351,0.122602322092332,0.544705951205324,-0.274114431339114,0.519319075523779
"14829","matching","A1","drs",10000,4,0.05,0.5,29,0.000823159645461535,0.662375520767612,0.00199644544512447,0.242339049659189,1.08241199187603
"14830","matching","A1","drs",10000,4,0.05,0.5,30,0.00195329292176882,0.590868331222856,0.00445433904802318,0.183674819578051,0.998061842867661
"14831","matching","A1","drs",10000,4,0.05,0.5,31,0.00539372462733523,0.510825623739934,0.0116689893335228,0.113839086699252,0.907812160780616
"14832","matching","A1","drs",10000,4,0.05,0.5,32,0.0123723360231994,0.466619531254573,0.0260729334429276,0.055605318718033,0.877633743791113
"14833","matching","A1","drs",10000,4,0.05,0.5,33,0.687207384237837,-0.0953101796806692,0.625716025283064,-0.478290443198022,0.287670083836684
"14834","matching","A1","drs",10000,4,0.05,0.5,34,0.00665414649544305,0.522189382380376,0.0143847890619166,0.104020232584351,0.940358532176402
"14835","matching","A1","drs",10000,4,0.05,0.5,35,0.000164753711755505,0.773189888233482,0.000460028129615224,0.340583839005448,1.20579593746152
"14836","matching","A1","drs",10000,4,0.05,0.5,36,0.00366250785275957,0.567984037483761,0.00814535608642061,0.147260379206924,0.988707695760599
"14837","matching","A1","drs",10000,4,0.05,0.5,37,0.0316870146998646,0.38776553100831,0.0650408041118187,-0.0241671097694821,0.799698171786102
"14838","matching","A1","drs",10000,4,0.05,0.5,38,0.124106539494962,0.22314355131421,0.249194389390946,-0.156401842250288,0.602688944878707
"14839","matching","A1","drs",10000,4,0.05,0.5,39,0.000653245218634524,0.693147180559945,0.00162662880346794,0.262012584742112,1.12428177637778
"14840","matching","A1","drs",10000,4,0.05,0.5,40,0.0231180357218721,0.382992252255728,0.0475798936772543,0.00408636275724222,0.761898141754214
"14841","matching","A1","drs",10000,4,0.05,0.5,41,0.0256262914286848,0.405465108107288,0.0528592071644141,-0.00500417941045861,0.815934395625035
"14842","matching","A1","drs",10000,4,0.05,0.5,42,0.00515959495401741,0.538996500675662,0.0112717704878143,0.12212688079293,0.955866120558394
"14843","matching","A1","drs",10000,4,0.05,0.5,43,0.000197084572638784,0.706940502692281,0.000518096926378538,0.307778990225363,1.1061020151592
"14844","matching","A1","drs",10000,4,0.05,0.5,44,0.000145514052908857,0.720546154748059,0.000391200849640364,0.322276403010897,1.11881590648522
"14845","matching","A1","drs",10000,4,0.05,0.5,45,0.233960403665869,0.150822889734584,0.46834243515582,-0.256811049060914,0.558456828530082
"14846","matching","A1","drs",10000,4,0.05,0.5,46,0.0864774589942103,0.287682072451776,0.174437582022911,-0.127496385817236,0.702860530720788
"14847","matching","A1","drs",10000,4,0.05,0.5,47,0.019264060763195,0.413562318339611,0.0399255046381169,0.0190333196400602,0.808091317039162
"14848","matching","A1","drs",10000,4,0.05,0.5,48,0.061906111910666,0.31845373111851,0.125403103453316,-0.0888313979350253,0.725738860172045
"14849","matching","A1","drs",10000,4,0.05,0.5,49,0.00515959495401741,0.538996500675662,0.0112717704878144,0.122126880792929,0.955866120558394
"14850","matching","A1","drs",10000,4,0.05,0.5,50,0.000354947822105545,0.724895878874526,0.000923935985963367,0.296012654036634,1.15377910371242
"14851","matching","A1","drs",10000,4,0.05,0.5,51,0.0288897855617987,0.405465108107288,0.0595066278208921,-0.0162519958532286,0.827182212067804
"14852","matching","A1","drs",10000,4,0.05,0.5,52,0.0146909396850368,0.438254930928401,0.0306961854952197,0.0407684736065682,0.835741388250233
"14853","matching","A1","drs",10000,4,0.05,0.5,53,5.12794398244143e-06,0.976009966575762,2.22183637991619e-05,0.524986982214116,1.42703295093741
"14854","matching","A1","drs",10000,4,0.05,0.5,54,6.84091658137431e-05,0.762140052046897,0.000196802258445282,0.360922633122775,1.16335747097102
"14855","matching","A1","drs",10000,4,0.05,0.5,55,0.00819753592459616,0.489548225304721,0.0174919446189729,0.0857536799804081,0.893342770629034
"14856","matching","A1","drs",10000,4,0.05,0.5,56,0.153717082963698,0.20909179785856,0.308315072774994,-0.193172551483369,0.611356147200488
"14857","matching","A1","drs",10000,4,0.05,0.5,57,0.0512352174298747,0.336472236621157,0.104095389777033,-0.0692788563635915,0.742223329605906
"14858","matching","A1","drs",10000,4,0.05,0.5,58,0.000482481048258876,0.709147521906386,0.00122759292818908,0.279155006494293,1.13914003731848
"14859","matching","A1","drs",10000,4,0.05,0.5,59,1.7825815262662e-05,0.940007258491466,6.73033566684495e-05,0.477750677249933,1.402263839733
"14860","matching","A1","drs",10000,4,0.05,0.5,60,3.73823767336745e-05,0.82869267255617,0.000118362994625453,0.406764858485329,1.25062048662701
"14861","matching","A1","drs",10000,4,0.05,0.5,61,0.00360916240692288,0.547965170642931,0.00797136666260118,0.143186211900902,0.95274412938496
"14862","matching","A1","drs",10000,4,0.05,0.5,62,0.0013498980316301,0.619039207981312,0.00315080555017162,0.208119102904621,1.029959313058
"14863","matching","A1","drs",10000,4,0.05,0.5,63,0.20464690867672,0.170625517030764,0.409861765117832,-0.235156411618657,0.576407445680185
"14864","matching","A1","drs",10000,4,0.05,0.5,64,1.53348888276561e-06,1.05605267424917,8.33869093884578e-06,0.591580823177963,1.52052452532039
"14865","matching","A1","drs",10000,4,0.05,0.5,65,0.0599221394291131,0.325422400434595,0.121481423879898,-0.0864478102258893,0.737292611095079
"14866","matching","A1","drs",10000,4,0.05,0.5,66,0.00366250785275957,0.567984037483761,0.00814535608642064,0.147260379206924,0.988707695760598
"14867","matching","A1","drs",10000,4,0.05,0.5,67,0.0293408398640863,0.380772495517446,0.0602175244148827,-0.0163653033082642,0.777910294343157
"14868","matching","A1","drs",10000,4,0.05,0.5,68,0.00643054156930623,0.505548566642759,0.0138435173655109,0.1029736563059,0.908123476979618
"14869","matching","A1","drs",10000,4,0.05,0.5,69,0.0565700040760032,0.316337328212135,0.114646098853411,-0.0766585027851379,0.709333159209408
"14870","matching","A1","drs",10000,4,0.05,0.5,70,0.000428072843210447,0.678758441509926,0.0010723472239776,0.272028454342677,1.08548842867718
