"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"174","matching","A1","ps",25000,4,0.05,0.1,NA,6,0.920737241385522,-0.308301359654501,0.160176243799473,-0.738538861801166,0.121936142492163
"175","matching","A1","ps",25000,4,0.05,0.1,NA,7,0.366219949951936,0.0779615414393836,0.732505049962153,-0.369095146115146,0.525018228993913
"176","counter-matching","A1","ps",25000,4,0.05,0.1,1,1,0.373865082312067,0.0689928714740538,0.747778490524448,-0.35151760024517,0.489503343193277
"177","counter-matching","A1","ps",25000,4,0.05,0.1,1,2,0.377867808786864,0.064538521129486,0.7557766553266,-0.342150725923754,0.471227768182726
"178","counter-matching","A1","ps",25000,4,0.05,0.1,1,3,0.256345380130962,0.143100843640673,0.513050328830557,-0.285693624247314,0.571895311528661
"179","counter-matching","A1","ps",25000,4,0.05,0.1,1,4,0.419128243192913,0.0416726964001891,0.838268027754479,-0.358490126944787,0.441835519745165
"180","counter-matching","A1","ps",25000,4,0.05,0.1,1,5,0.5,0,1,-0.449646575873127,0.449646575873127
"181","counter-matching","A1","ps",25000,4,0.05,0.1,1,6,0.911176791432175,-0.281412459438182,0.179077986943357,-0.691920468647246,0.129095549770882
"182","counter-matching","A1","ps",25000,4,0.05,0.1,1,7,0.5,0,1,-0.413196688203041,0.413196688203041
"183","matching","A2","ps",25000,4,0.05,0.1,NA,1,0.847470570369161,-0.234839591077401,0.306169737919271,-0.684639918562432,0.21496073640763
"184","matching","A2","ps",25000,4,0.05,0.1,NA,2,0.146085649658413,0.247836163904581,0.29340591771307,-0.214483753170811,0.710156080979972
"185","matching","A2","ps",25000,4,0.05,0.1,NA,3,0.545963722372012,-0.0266682470821449,0.908075267213718,-0.479342780237397,0.426006286073107
"186","matching","A2","ps",25000,4,0.05,0.1,NA,4,0.5,0,1,-0.43288362772899,0.43288362772899
