"","algo","approach","n","n.cova","event.prob","ttm.prob","mh_pval","clog_coef","clog_pval"
"clog_mhl1.A2.10.55.2.0.5.51","A2","mhl",10000,10,5,0.5,0.661671339141788,-0.0139207376192397,0.945690329619934
"clog_mhl1.A2.10.55.2.0.5.52","A2","mhl",10000,10,5,0.5,0.348817720226434,0.090971778116456,0.669922457618795
"clog_mhl1.A2.10.55.2.0.5.53","A2","mhl",10000,10,5,0.5,0.734192711559194,-0.0706175671987749,0.744932777847282
"clog_mhl1.A2.10.55.2.0.5.54","A2","mhl",10000,10,5,0.5,0.6960205539125,-0.0870113769242422,0.676753527081613
"clog_mhl1.A2.10.55.2.0.5.55","A2","mhl",10000,10,5,0.5,0.377867808786864,0.0899729738912969,0.646995255143246
"clog_mhl1.A2.10.55.2.0.5.56","A2","mhl",10000,10,5,0.5,0.882618168586165,-0.192320183984937,0.336323006590068
"clog_mhl1.A2.10.55.2.0.5.57","A2","mhl",10000,10,5,0.5,0.5,-0.0431810522905248,0.835426505051214
"clog_mhl1.A2.10.55.2.0.5.58","A2","mhl",10000,10,5,0.5,0.754818157453729,-0.136343111019175,0.480291740143304
"clog_mhl1.A2.10.55.2.0.5.59","A2","mhl",10000,10,5,0.5,0.697936846335416,-0.114449614425394,0.581114925671695
"clog_mhl1.A2.10.55.2.0.5.60","A2","mhl",10000,10,5,0.5,0.716365282366446,-0.136575535005751,0.522754420227274
"clog_mhl1.A2.10.55.2.0.5.61","A2","mhl",10000,10,5,0.5,0.124431937468961,0.218689200964829,0.274673645819888
"clog_mhl1.A2.10.55.2.0.5.62","A2","mhl",10000,10,5,0.5,0.624757290328773,0.0155435177078471,0.942617143510286
"clog_mhl1.A2.10.55.2.0.5.63","A2","mhl",10000,10,5,0.5,0.889664319040077,-0.313657558855022,0.141643683558921
"clog_mhl1.A2.10.55.2.0.5.64","A2","mhl",10000,10,5,0.5,0.926485342342325,-0.262024426364893,0.212732516667019
"clog_mhl1.A2.10.55.2.0.5.65","A2","mhl",10000,10,5,0.5,0.377867808786864,0.0272766624509014,0.892741686463639
"clog_mhl1.A2.10.55.2.0.5.66","A2","mhl",10000,10,5,0.5,0.79535309132328,-0.161057409788962,0.423173279740824
"clog_mhl1.A2.10.55.2.0.5.67","A2","mhl",10000,10,5,0.5,0.790489833232842,-0.186585955580412,0.389011125020727
"clog_mhl1.A2.10.55.2.0.5.68","A2","mhl",10000,10,5,0.5,0.460754563274801,-0.0066153676451441,0.973511593504512
"clog_mhl1.A2.10.55.2.0.5.69","A2","mhl",10000,10,5,0.5,0.539245436725199,-0.00846294292090037,0.970041947555327
"clog_mhl1.A2.10.55.2.0.5.70","A2","mhl",10000,10,5,0.5,0.348817720226434,0.0777800048795913,0.718983416472368
"clog_mhl1.A2.10.55.2.0.5.71","A2","mhl",10000,10,5,0.5,0.148573265174235,0.133900324701052,0.515650420754163
"clog_mhl1.A2.10.55.2.0.5.72","A2","mhl",10000,10,5,0.5,0.966903710138903,-0.401196201994176,0.0521135152078079
"clog_mhl1.A2.10.55.2.0.5.73","A2","mhl",10000,10,5,0.5,0.185250990788016,0.207639364778245,0.335462172665573
"clog_mhl1.A2.10.55.2.0.5.74","A2","mhl",10000,10,5,0.5,0.0849052525427607,0.228304979614232,0.271718920913386
"clog_mhl1.A2.10.55.2.0.5.75","A2","mhl",10000,10,5,0.5,0.189887737420475,0.209091797858559,0.308315072774995
"clog_mhl1.A2.10.55.2.0.5.76","A2","mhl",10000,10,5,0.5,0.382656530986071,0.207639364778245,0.335462172665573
"clog_mhl1.A2.10.55.2.0.5.77","A2","mhl",10000,10,5,0.5,0.214145927722447,0.071366779252007,0.71764986308393
"clog_mhl1.A2.10.55.2.0.5.78","A2","mhl",10000,10,5,0.5,0.541744046068053,-0.0674287509013265,0.725216800056189
"clog_mhl1.A2.10.55.2.0.5.79","A2","mhl",10000,10,5,0.5,0.658454300845196,-0.117594669647952,0.564373814739058
"clog_mhl1.A2.10.55.2.0.5.80","A2","mhl",10000,10,5,0.5,0.458705630096021,-0.0510394856098668,0.807247388098934
"clog_mhl1.A2.10.55.2.0.5.81","A2","mhl",10000,10,5,0.5,0.265624992997424,0.0741079721324495,0.700376622134103
"clog_mhl1.A2.10.55.2.0.5.82","A2","mhl",10000,10,5,0.5,0.623423817617043,-0.0800427076370707,0.729103965067797
"clog_mhl1.A2.10.55.2.0.5.83","A2","mhl",10000,10,5,0.5,0.941667767609488,-0.345340936391979,0.107331011863959
"clog_mhl1.A2.10.55.2.0.5.84","A2","mhl",10000,10,5,0.5,0.347443301186237,0.0659579677823829,0.753195649717881
"clog_mhl1.A2.10.55.2.0.5.85","A2","mhl",10000,10,5,0.5,0.156211105621347,0.191600250534377,0.345964550399647
"clog_mhl1.A2.10.55.2.0.5.86","A2","mhl",10000,10,5,0.5,0.375242709671227,0.0444517625702391,0.833042437514799
"clog_mhl1.A2.10.55.2.0.5.87","A2","mhl",10000,10,5,0.5,0.665092321200292,-0.00768269744781585,0.971455606953853
"clog_mhl1.A2.10.55.2.0.5.88","A2","mhl",10000,10,5,0.5,0.5,-0.013100123343519,0.94731302689914
"clog_mhl1.A2.10.55.2.0.5.89","A2","mhl",10000,10,5,0.5,0.459141080513735,-0.0211523651196901,0.918092511874617
"clog_mhl1.A2.10.55.2.0.5.90","A2","mhl",10000,10,5,0.5,0.822095529343011,-0.170625517030763,0.409861765117834
"clog_mhl1.A2.10.55.2.0.5.91","A2","mhl",10000,10,5,0.5,0.940429284490014,-0.313657558855022,0.141643683558921
"clog_mhl1.A2.10.55.2.0.5.92","A2","mhl",10000,10,5,0.5,0.038965605306281,0.397301797468354,0.0491451393262434
"clog_mhl1.A2.10.55.2.0.5.93","A2","mhl",10000,10,5,0.5,0.959434681755526,-0.286628081944794,0.154753247351645
"clog_mhl1.A2.10.55.2.0.5.94","A2","mhl",10000,10,5,0.5,0.834297026527543,-0.151866897750322,0.436614160059436
"clog_mhl1.A2.10.55.2.0.5.95","A2","mhl",10000,10,5,0.5,0.661671339141788,-0.164373742463221,0.418480239162239
"clog_mhl1.A2.10.55.2.0.5.96","A2","mhl",10000,10,5,0.5,0.687207384237837,-0.029708053043804,0.888095594446263
"clog_mhl1.A2.10.55.2.0.5.97","A2","mhl",10000,10,5,0.5,0.966903710138903,-0.294612836689369,0.139967782740838
"clog_mhl1.A2.10.55.2.0.5.98","A2","mhl",10000,10,5,0.5,0.687207384237837,-0.0416726964001892,0.838268027754479
"clog_mhl1.A2.10.55.2.0.5.99","A2","mhl",10000,10,5,0.5,0.458705630096021,-0.0568770526595923,0.783059279356669
"clog_mhl1.A2.10.55.2.0.5.100","A2","mhl",10000,10,5,0.5,0.615151028109355,0,1
"clog_mhl1.A2.10.79.6.0.1.1","A2","mhl",10000,10,10,0.1,0.5,0.154150679827258,0.69517334211627
"clog_mhl1.A2.10.79.6.0.1.2","A2","mhl",10000,10,10,0.1,0.899587438652427,-0.437486150418513,0.27518192801825
"clog_mhl1.A2.10.79.6.0.1.3","A2","mhl",10000,10,10,0.1,0.725746882249926,-0.287682072451775,0.514142121200266
"clog_mhl1.A2.10.79.6.0.1.4","A2","mhl",10000,10,10,0.1,0.409272904191022,0.182321556793955,0.670245265976437
"clog_mhl1.A2.10.79.6.0.1.5","A2","mhl",10000,10,10,0.1,0.889664319040077,-0.367724780125111,0.396428580594401
"clog_mhl1.A2.10.79.6.0.1.6","A2","mhl",10000,10,10,0.1,0.652556698813763,-0.167054084663166,0.683439627231701
"clog_mhl1.A2.10.79.6.0.1.7","A2","mhl",10000,10,10,0.1,0.196884317321496,0.182321556793955,0.670245265976437
"clog_mhl1.A2.10.79.6.0.1.8","A2","mhl",10000,10,10,0.1,0.571268779020379,-0.0741079721324493,0.847424147616719
"clog_mhl1.A2.10.79.6.0.1.9","A2","mhl",10000,10,10,0.1,0.176580176657994,0.510825623739935,0.22569259553875
"clog_mhl1.A2.10.79.6.0.1.10","A2","mhl",10000,10,10,0.1,0.642499672655955,-0.0896910773432471,0.807030626292641
"clog_mhl1.A2.10.79.6.0.1.11","A2","mhl",10000,10,10,0.1,0.630558659818236,-0.271933715483639,0.412519630553162
"clog_mhl1.A2.10.79.6.0.1.12","A2","mhl",10000,10,10,0.1,0.966055422569085,-0.693147178402484,0.0895347727601971
"clog_mhl1.A2.10.79.6.0.1.13","A2","mhl",10000,10,10,0.1,0.952664640077246,-0.847297860387203,0.0824853771158648
"clog_mhl1.A2.10.79.6.0.1.14","A2","mhl",10000,10,10,0.1,0.665092321200292,-0.200670695462151,0.655262030315415
"clog_mhl1.A2.10.79.6.0.1.15","A2","mhl",10000,10,10,0.1,0.930508769853407,-0.399574420335417,0.244221840791933
"clog_mhl1.A2.10.79.6.0.1.16","A2","mhl",10000,10,10,0.1,0.672639576990711,-0.22314355131421,0.638049326627154
"clog_mhl1.A2.10.79.6.0.1.17","A2","mhl",10000,10,10,0.1,0.579259709439103,-0.0451610292503857,0.902409750492984
"clog_mhl1.A2.10.79.6.0.1.18","A2","mhl",10000,10,10,0.1,0.144422183173242,0.305381649551169,0.385933600839068
"clog_mhl1.A2.10.79.6.0.1.19","A2","mhl",10000,10,10,0.1,0.58258633540738,-0.105360515408545,0.818628249884092
"clog_mhl1.A2.10.79.6.0.1.20","A2","mhl",10000,10,10,0.1,0.0583322323905117,0.587786664701256,0.13614242851104
"clog_mhl1.A2.10.79.6.0.1.21","A2","mhl",10000,10,10,0.1,0.5,0,1
"clog_mhl1.A2.10.79.6.0.1.22","A2","mhl",10000,10,10,0.1,0.28873433121365,0.310154928303823,0.434608975055544
"clog_mhl1.A2.10.79.6.0.1.23","A2","mhl",10000,10,10,0.1,0.573658157832679,-0.125163142122992,0.723846518611427
"clog_mhl1.A2.10.79.6.0.1.24","A2","mhl",10000,10,10,0.1,0.347443301186237,0.241162056816888,0.549474018091027
"clog_mhl1.A2.10.79.6.0.1.25","A2","mhl",10000,10,10,0.1,0.00715293921771487,1.22377543161434,0.016151700658952
"clog_mhl1.A2.10.79.6.0.1.26","A2","mhl",10000,10,10,0.1,0.28873433121365,0.0689928714740536,0.852712563991489
"clog_mhl1.A2.10.79.6.0.1.27","A2","mhl",10000,10,10,0.1,0.760249938906523,-0.194156014440958,0.590597399111663
"clog_mhl1.A2.10.79.6.0.1.28","A2","mhl",10000,10,10,0.1,0.783616209666108,-0.458839208367461,0.27819336426444
"clog_mhl1.A2.10.79.6.0.1.29","A2","mhl",10000,10,10,0.1,0.300754067220295,0.182321556793955,0.602011296844158
"clog_mhl1.A2.10.79.6.0.1.30","A2","mhl",10000,10,10,0.1,0.753641661386456,-0.356674943938601,0.306044423738623
"clog_mhl1.A2.10.79.6.0.1.31","A2","mhl",10000,10,10,0.1,0.409272904191022,0.117783035112988,0.808473731358478
"clog_mhl1.A2.10.79.6.0.1.32","A2","mhl",10000,10,10,0.1,0.792891910878737,-0.367724780125111,0.396428580594401
"clog_mhl1.A2.10.79.6.0.1.33","A2","mhl",10000,10,10,0.1,0.265807288440806,0.405465108107288,0.374363512135996
"clog_mhl1.A2.10.79.6.0.1.34","A2","mhl",10000,10,10,0.1,0.111508734973307,0.294986145254733,0.409428087016422
"clog_mhl1.A2.10.79.6.0.1.35","A2","mhl",10000,10,10,0.1,0.318675944116969,-0.087011376924242,0.834878672501697
"clog_mhl1.A2.10.79.6.0.1.36","A2","mhl",10000,10,10,0.1,0.862383237962583,-0.405465108107289,0.374363512135995
"clog_mhl1.A2.10.79.6.0.1.37","A2","mhl",10000,10,10,0.1,0.638163195084118,-0.0638801177965737,0.836595909856144
"clog_mhl1.A2.10.79.6.0.1.38","A2","mhl",10000,10,10,0.1,0.0652850090578682,0.847297860387203,0.082485377115865
"clog_mhl1.A2.10.79.6.0.1.39","A2","mhl",10000,10,10,0.1,0.295006943581673,0.0800427076370703,0.841522329381647
"clog_mhl1.A2.10.79.6.0.1.40","A2","mhl",10000,10,10,0.1,0.775154101015555,-0.367724780125111,0.396428580594401
"clog_mhl1.A2.10.79.6.0.1.41","A2","mhl",10000,10,10,0.1,0.0416322583317752,0.492476485082534,0.198155699103266
"clog_mhl1.A2.10.79.6.0.1.42","A2","mhl",10000,10,10,0.1,0.731453010778679,-0.287682072451775,0.399649785455477
"clog_mhl1.A2.10.79.6.0.1.43","A2","mhl",10000,10,10,0.1,0.5,0,1
"clog_mhl1.A2.10.79.6.0.1.44","A2","mhl",10000,10,10,0.1,0.5,0.167054084663166,0.683439627231702
"clog_mhl1.A2.10.79.6.0.1.45","A2","mhl",10000,10,10,0.1,0.0583322323905117,0.847297860387203,0.0824853771158648
"clog_mhl1.A2.10.79.6.0.1.46","A2","mhl",10000,10,10,0.1,0.969715569898671,-0.530628251016774,0.183032835709072
"clog_mhl1.A2.10.79.6.0.1.47","A2","mhl",10000,10,10,0.1,0.110335680959923,0.626381484152757,0.159683760696675
"clog_mhl1.A2.10.79.6.0.1.48","A2","mhl",10000,10,10,0.1,0.783616209666108,-0.367724780125111,0.396428580594401
"clog_mhl1.A2.10.79.6.0.1.49","A2","mhl",10000,10,10,0.1,0.0694912301465928,0.613104472516681,0.0750149911866695
"clog_mhl1.A2.10.79.6.0.1.50","A2","mhl",10000,10,10,0.1,0.0807566592337711,0.470003629238039,0.243640521253187
"clog_mhl1.A2.10.79.6.0.1.51","A2","mhl",10000,10,10,0.1,0.647271506944363,-0.0800427076370706,0.841522329381647
"clog_mhl1.A2.10.79.6.0.1.52","A2","mhl",10000,10,10,0.1,0.119658270610748,0.405465108107288,0.374363512135996
"clog_mhl1.A2.10.79.6.0.1.53","A2","mhl",10000,10,10,0.1,0.296490049008713,0.154150679827258,0.78172199280177
"clog_mhl1.A2.10.79.6.0.1.54","A2","mhl",10000,10,10,0.1,0.118361785318929,0.379489621704574,0.291735384216114
"clog_mhl1.A2.10.79.6.0.1.55","A2","mhl",10000,10,10,0.1,0.5,-0.175047256231026,0.652461217675509
"clog_mhl1.A2.10.79.6.0.1.56","A2","mhl",10000,10,10,0.1,0.832038093424132,-0.336472236621158,0.416414364181267
"clog_mhl1.A2.10.79.6.0.1.57","A2","mhl",10000,10,10,0.1,0.718148569174613,-0.342000441127135,0.360909082777517
"clog_mhl1.A2.10.79.6.0.1.58","A2","mhl",10000,10,10,0.1,0.936684771026191,-0.85297780513102,0.0857188875019196
"clog_mhl1.A2.10.79.6.0.1.59","A2","mhl",10000,10,10,0.1,0.426341842167321,-0.0269160781313484,0.946611177791491
"clog_mhl1.A2.10.79.6.0.1.60","A2","mhl",10000,10,10,0.1,0.927936482591992,-0.530628251016774,0.183032835709072
"clog_mhl1.A2.10.79.6.0.1.61","A2","mhl",10000,10,10,0.1,0.216383790333892,0.200670695462151,0.655262030315415
"clog_mhl1.A2.10.79.6.0.1.62","A2","mhl",10000,10,10,0.1,0.0296732193959599,0.776384361409061,0.12272202822624
"clog_mhl1.A2.10.79.6.0.1.63","A2","mhl",10000,10,10,0.1,0.569097783475495,-0.143100843640673,0.70569643359096
"clog_mhl1.A2.10.79.6.0.1.64","A2","mhl",10000,10,10,0.1,0.413629673281356,0.105360515408546,0.818628249884091
"clog_mhl1.A2.10.79.6.0.1.65","A2","mhl",10000,10,10,0.1,0.652556698813763,-0.068992871474054,0.852712563991488
"clog_mhl1.A2.10.79.6.0.1.66","A2","mhl",10000,10,10,0.1,0.863339160853851,-0.470003629238039,0.243640521253187
"clog_mhl1.A2.10.79.6.0.1.67","A2","mhl",10000,10,10,0.1,0.0807566592337711,0.395569611872585,0.341621240874315
"clog_mhl1.A2.10.79.6.0.1.68","A2","mhl",10000,10,10,0.1,0.0247673067178134,0.693147178402484,0.134297258593134
"clog_mhl1.A2.10.79.6.0.1.69","A2","mhl",10000,10,10,0.1,0.119658270610748,0.374693449441138,0.338746749373202
"clog_mhl1.A2.10.79.6.0.1.70","A2","mhl",10000,10,10,0.1,0.428731220979621,0.0447635113961388,0.902772749226229
"clog_mhl1.A2.10.79.6.0.1.71","A2","mhl",10000,10,10,0.1,0.563609938103044,-0.0571584138364919,0.865790472159146
"clog_mhl1.A2.10.79.6.0.1.72","A2","mhl",10000,10,10,0.1,0.58258633540738,0,1
"clog_mhl1.A2.10.79.6.0.1.73","A2","mhl",10000,10,10,0.1,0.887373546819673,-0.451985123738722,0.349875239536702
"clog_mhl1.A2.10.79.6.0.1.74","A2","mhl",10000,10,10,0.1,0.426341842167321,0.167054084663166,0.683439627231701
"clog_mhl1.A2.10.79.6.0.1.75","A2","mhl",10000,10,10,0.1,0.245648562107946,0.22314355131421,0.638049326627154
"clog_mhl1.A2.10.79.6.0.1.76","A2","mhl",10000,10,10,0.1,0.5,0.0741079721324495,0.847424147616718
"clog_mhl1.A2.10.79.6.0.1.77","A2","mhl",10000,10,10,0.1,0.0721998961065357,0.628608658892203,0.151046918587767
"clog_mhl1.A2.10.79.6.0.1.78","A2","mhl",10000,10,10,0.1,0.766572864588637,-0.309799218422045,0.47677376981261
"clog_mhl1.A2.10.79.6.0.1.79","A2","mhl",10000,10,10,0.1,0.232604409226071,0.182321556793955,0.602011296844158
"clog_mhl1.A2.10.79.6.0.1.80","A2","mhl",10000,10,10,0.1,0.734192711559194,-0.133531391318235,0.715203056014212
"clog_mhl1.A2.10.79.6.0.1.81","A2","mhl",10000,10,10,0.1,0.426341842167321,0.167054084663166,0.683439627231701
"clog_mhl1.A2.10.79.6.0.1.82","A2","mhl",10000,10,10,0.1,0.352728493055637,0.154150679827258,0.69517334211627
"clog_mhl1.A2.10.79.6.0.1.83","A2","mhl",10000,10,10,0.1,0.176580176657994,0.405465108107288,0.320620964885316
"clog_mhl1.A2.10.79.6.0.1.84","A2","mhl",10000,10,10,0.1,0.428731220979621,0,1
"clog_mhl1.A2.10.79.6.0.1.85","A2","mhl",10000,10,10,0.1,0.128419628978928,0.470003629238039,0.243640521253187
"clog_mhl1.A2.10.79.6.0.1.86","A2","mhl",10000,10,10,0.1,0.573658157832679,-0.175047256231026,0.652461217675509
"clog_mhl1.A2.10.79.6.0.1.87","A2","mhl",10000,10,10,0.1,0.972244450951064,-0.693147178402484,0.0895347727601971
"clog_mhl1.A2.10.79.6.0.1.88","A2","mhl",10000,10,10,0.1,0.573658157832679,0,1
"clog_mhl1.A2.10.79.6.0.1.89","A2","mhl",10000,10,10,0.1,0.423694829843357,0,1
"clog_mhl1.A2.10.79.6.0.1.90","A2","mhl",10000,10,10,0.1,0.919243340766229,-0.587786664701256,0.13614242851104
"clog_mhl1.A2.10.79.6.0.1.91","A2","mhl",10000,10,10,0.1,0.430902216524505,-0.0645385211294859,0.857486911736324
"clog_mhl1.A2.10.79.6.0.1.92","A2","mhl",10000,10,10,0.1,0.246358338613544,0.117783035112988,0.731749689983092
"clog_mhl1.A2.10.79.6.0.1.93","A2","mhl",10000,10,10,0.1,0.110335680959923,0.510825623739934,0.225692595538751
"clog_mhl1.A2.10.79.6.0.1.94","A2","mhl",10000,10,10,0.1,0.110335680959923,0.510825623739934,0.225692595538751
"clog_mhl1.A2.10.79.6.0.1.95","A2","mhl",10000,10,10,0.1,0.988182449008583,-0.832909122935104,0.0278853621159912
"clog_mhl1.A2.10.79.6.0.1.96","A2","mhl",10000,10,10,0.1,0.0807566592337711,0.37105040982663,0.309766915595104
"clog_mhl1.A2.10.79.6.0.1.97","A2","mhl",10000,10,10,0.1,0.5,0.0741079721324494,0.847424147616718
"clog_mhl1.A2.10.79.6.0.1.98","A2","mhl",10000,10,10,0.1,0.743654619869038,-0.538996500675662,0.257084020049373
"clog_mhl1.A2.10.79.6.0.1.99","A2","mhl",10000,10,10,0.1,0.718148569174613,0.0606246218112159,0.861825381138158
"clog_mhl1.A2.10.79.6.0.1.100","A2","mhl",10000,10,10,0.1,0.936684771026191,-0.773189878028442,0.11720945012066
"clog_mhl1.A2.10.79.6.0.5.1","A2","mhl",10000,10,10,0.5,0.658454300845196,-0.0773936309343431,0.706515903234638
"clog_mhl1.A2.10.79.6.0.5.2","A2","mhl",10000,10,10,0.5,0.92460397635007,-0.205725172189771,0.312165147159817
"clog_mhl1.A2.10.79.6.0.5.3","A2","mhl",10000,10,10,0.5,0.945200708300442,-0.246860077931525,0.19090836813017
"clog_mhl1.A2.10.79.6.0.5.4","A2","mhl",10000,10,10,0.5,0.5,-0.0454623740760612,0.831184728984593
"clog_mhl1.A2.10.79.6.0.5.5","A2","mhl",10000,10,10,0.5,0.580871756807087,-0.0550597771803671,0.773873747398837
"clog_mhl1.A2.10.79.6.0.5.6","A2","mhl",10000,10,10,0.5,0.423694829843357,0.0594234204662641,0.765346574969437
"clog_mhl1.A2.10.79.6.0.5.7","A2","mhl",10000,10,10,0.5,0.614099893597738,-0.006486630400292,0.973770489083519
"clog_mhl1.A2.10.79.6.0.5.8","A2","mhl",10000,10,10,0.5,0.578489011815138,0,1
"clog_mhl1.A2.10.79.6.0.5.9","A2","mhl",10000,10,10,0.5,0.419128243192913,0.0618754037120672,0.760704896785866
"clog_mhl1.A2.10.79.6.0.5.10","A2","mhl",10000,10,10,0.5,0.620880268192544,-0.0876845820199765,0.65114177725345
"clog_mhl1.A2.10.79.6.0.5.11","A2","mhl",10000,10,10,0.5,0.851774375659076,-0.0972676958076158,0.610872628826868
"clog_mhl1.A2.10.79.6.0.5.12","A2","mhl",10000,10,10,0.5,0.687207384237837,-0.0194180858571,0.921510355714289
"clog_mhl1.A2.10.79.6.0.5.13","A2","mhl",10000,10,10,0.5,0.579259709439103,-0.103662206985771,0.623363978326375
"clog_mhl1.A2.10.79.6.0.5.14","A2","mhl",10000,10,10,0.5,0.5,0.038017093060356,0.833224952884307
"clog_mhl1.A2.10.79.6.0.5.15","A2","mhl",10000,10,10,0.5,0.829822128807399,-0.155468860181158,0.440930005919962
"clog_mhl1.A2.10.79.6.0.5.16","A2","mhl",10000,10,10,0.5,0.419946436635634,0.0797324201742888,0.677869351604498
"clog_mhl1.A2.10.79.6.0.5.17","A2","mhl",10000,10,10,0.5,0.419946436635634,0.0128476701891882,0.947822441607799
"clog_mhl1.A2.10.79.6.0.5.18","A2","mhl",10000,10,10,0.5,0.580871756807087,-0.0186921330121509,0.92298668460704
"clog_mhl1.A2.10.79.6.0.5.19","A2","mhl",10000,10,10,0.5,0.302063153664584,0.16757141535277,0.434322989634758
"clog_mhl1.A2.10.79.6.0.5.20","A2","mhl",10000,10,10,0.5,0.541744046068053,-0.113328685307003,0.560257032547713
"clog_mhl1.A2.10.79.6.0.5.21","A2","mhl",10000,10,10,0.5,0.580871756807087,-0.00661536764514418,0.973511593504512
"clog_mhl1.A2.10.79.6.0.5.22","A2","mhl",10000,10,10,0.5,0.351458781622683,0.182321556793954,0.366376022078135
"clog_mhl1.A2.10.79.6.0.5.23","A2","mhl",10000,10,10,0.5,0.682456460622818,-0.255071995973758,0.205990782951738
"clog_mhl1.A2.10.79.6.0.5.24","A2","mhl",10000,10,10,0.5,0.214145927722447,0.0570429940427937,0.782808239171602
"clog_mhl1.A2.10.79.6.0.5.25","A2","mhl",10000,10,10,0.5,0.274253117750074,0.131028262406405,0.498893551544147
"clog_mhl1.A2.10.79.6.0.5.26","A2","mhl",10000,10,10,0.5,0.382656530986071,0.0476280489882903,0.827275415114908
"clog_mhl1.A2.10.79.6.0.5.27","A2","mhl",10000,10,10,0.5,0.102279376360276,0.228258651980979,0.287467847216013
"clog_mhl1.A2.10.79.6.0.5.28","A2","mhl",10000,10,10,0.5,0.697936846335416,-0.0652249328924142,0.768122200663204
"clog_mhl1.A2.10.79.6.0.5.29","A2","mhl",10000,10,10,0.5,0.460369167602211,-0.0416726964001892,0.838268027754479
"clog_mhl1.A2.10.79.6.0.5.30","A2","mhl",10000,10,10,0.5,0.746786223865691,-0.256719846847813,0.217086210712711
"clog_mhl1.A2.10.79.6.0.5.31","A2","mhl",10000,10,10,0.5,0.962632250847059,-0.346870943842024,0.0891255296915408
"clog_mhl1.A2.10.79.6.0.5.32","A2","mhl",10000,10,10,0.5,0.180407938542041,0.299527119255424,0.160921563617526
"clog_mhl1.A2.10.79.6.0.5.33","A2","mhl",10000,10,10,0.5,0.0565700040760032,0.342944751126756,0.0818983054242781
"clog_mhl1.A2.10.79.6.0.5.34","A2","mhl",10000,10,10,0.5,0.5,-0.0914333434168802,0.669135021701722
"clog_mhl1.A2.10.79.6.0.5.35","A2","mhl",10000,10,10,0.5,0.918302884598427,-0.311496104272301,0.109827438360886
"clog_mhl1.A2.10.79.6.0.5.36","A2","mhl",10000,10,10,0.5,0.652556698813763,-0.0521857531687417,0.779692562445581
"clog_mhl1.A2.10.79.6.0.5.37","A2","mhl",10000,10,10,0.5,0.376576182382957,0.020619287202733,0.919127507265401
"clog_mhl1.A2.10.79.6.0.5.38","A2","mhl",10000,10,10,0.5,0.5,0.0344861760710681,0.852690900681498
"clog_mhl1.A2.10.79.6.0.5.39","A2","mhl",10000,10,10,0.5,0.268006684768911,0.0800427076370705,0.689235152099447
"clog_mhl1.A2.10.79.6.0.5.40","A2","mhl",10000,10,10,0.5,0.419128243192913,-0.0162605208717797,0.928155326057258
"clog_mhl1.A2.10.79.6.0.5.41","A2","mhl",10000,10,10,0.5,0.5,-0.210245676681854,0.291253052049965
"clog_mhl1.A2.10.79.6.0.5.42","A2","mhl",10000,10,10,0.5,0.763678339914375,-0.198450938723838,0.346238737405948
"clog_mhl1.A2.10.79.6.0.5.43","A2","mhl",10000,10,10,0.5,0.539245436725199,0.0451349164465736,0.818560736982932
"clog_mhl1.A2.10.79.6.0.5.44","A2","mhl",10000,10,10,0.5,0.57429401621992,-0.0631789016145654,0.758278414176215
"clog_mhl1.A2.10.79.6.0.5.45","A2","mhl",10000,10,10,0.5,0.0869465784001092,0.0971023747629338,0.600155542685667
"clog_mhl1.A2.10.79.6.0.5.46","A2","mhl",10000,10,10,0.5,0.5,0.0139207376192396,0.945690329619934
"clog_mhl1.A2.10.79.6.0.5.47","A2","mhl",10000,10,10,0.5,0.383768251402795,-0.0312172988159823,0.871869874325021
"clog_mhl1.A2.10.79.6.0.5.48","A2","mhl",10000,10,10,0.5,0.992046777949148,-0.38682597138827,0.0449263089218162
"clog_mhl1.A2.10.79.6.0.5.49","A2","mhl",10000,10,10,0.5,0.580871756807087,-0.103184236019802,0.611840559021209
"clog_mhl1.A2.10.79.6.0.5.50","A2","mhl",10000,10,10,0.5,0.951445138870482,-0.386772975095575,0.0733232656592059
"clog_mhl1.A2.10.79.6.0.5.51","A2","mhl",10000,10,10,0.5,0.690588303372838,0.00602997393232155,0.974709633157307
"clog_mhl1.A2.10.79.6.0.5.52","A2","mhl",10000,10,10,0.5,0.617343469013929,0.0198026272961776,0.920739626004131
"clog_mhl1.A2.10.79.6.0.5.53","A2","mhl",10000,10,10,0.5,0.827276234765387,-0.110000894877374,0.600363223104988
"clog_mhl1.A2.10.79.6.0.5.54","A2","mhl",10000,10,10,0.5,0.247262333941935,0.130620182417064,0.531906239222217
