"","strategy","algo","approach","n","n.cova","event.prob","ttm.prob","r.penalty","seed","mh_pval","clog_coef","clog_pval","clog_lower","clog_upper"
"154","counter-matching","A1","mhl",10000,2,0.1,0.5,1,7,0.0024684092781625,0.446287102624822,0.00530454431097145,0.132539780277349,0.760034424972294
"155","matching","A2","mhl",10000,2,0.1,0.5,NA,1,2.10165218561542e-13,2.05412373369369,9.62496228319479e-10,1.39579603859878,2.71245142878859
"156","matching","A2","mhl",10000,2,0.1,0.5,NA,2,0.0948917006083634,0.246860077931525,0.190908368130169,-0.123075011627748,0.616795167490799
"157","matching","A2","mhl",10000,2,0.1,0.5,NA,3,1,-21.2028947776658,0.996354859781058,-9117.5612395959,9075.15545004057
"158","matching","A2","mhl",10000,2,0.1,0.5,NA,4,0,2.43141796322864,4.29941555511858e-11,1.70864816233987,3.1541877641174
"159","matching","A2","mhl",10000,2,0.1,0.5,NA,5,0.950165856708122,-0.365459773494277,0.101560107719244,-0.80293114598768,0.0720115989991255
"160","matching","A2","mhl",10000,2,0.1,0.5,NA,6,0,2.45315794923351,2.77361702495014e-11,1.73101643925891,3.1752994592081
"161","matching","A2","mhl",10000,2,0.1,0.5,NA,7,0.999999402392894,-1.02450431651433,3.31345750045661e-06,-1.4562964307801,-0.592712202248552
"162","counter-matching","A2","mhl",10000,2,0.1,0.5,1,1,7.03350434503314e-05,0.652325185136079,0.000183788782988953,0.310500123987085,0.994150246285073
"163","counter-matching","A2","mhl",10000,2,0.1,0.5,1,2,0.0279510681790005,0.294508037522173,0.0567922827722732,-0.00851223072071317,0.597528305765059
"164","counter-matching","A2","mhl",10000,2,0.1,0.5,1,3,0.0106792702169173,0.382992252255728,0.0221620527606197,0.0548501263064998,0.711134378204956
"165","counter-matching","A2","mhl",10000,2,0.1,0.5,1,4,0.00256287059865346,0.484055382689532,0.00557331529920315,0.14178577999433,0.826324985384733
"166","counter-matching","A2","mhl",10000,2,0.1,0.5,1,5,0.00177573240385309,0.510825623739934,0.00392637932141784,0.163670967774835,0.857980279705033
"167","counter-matching","A2","mhl",10000,2,0.1,0.5,1,6,1.84127455401528e-05,0.725235495111446,5.40288138403718e-05,0.373175297131327,1.07729569309157
"168","counter-matching","A2","mhl",10000,2,0.1,0.5,1,7,0.0200333982690849,0.303380981994873,0.0408344339575739,0.0126447693776672,0.594117194612078
"169","matching","A1","mhl",20000,2,0.01,0.1,NA,8,0.0390845429121417,0.579818495088137,0.0823914317220122,-0.0744354835560388,1.23407247373231
"170","matching","A1","mhl",20000,2,0.01,0.1,NA,9,0.689063287834629,-0.162518929497775,0.622256655764156,-0.809079914214522,0.484042055218972
"171","matching","A1","mhl",20000,2,0.01,0.1,NA,10,0.372801394463731,0.105360515408545,0.745716352063038,-0.531418347272085,0.742139378089176
"172","matching","A1","mhl",20000,2,0.01,0.1,NA,11,0.258206134198019,0.211309093667207,0.517191932355125,-0.428139713065926,0.85075790040034
"173","matching","A1","mhl",20000,2,0.01,0.1,NA,12,0.0946277158460087,0.38776553100831,0.192030403949694,-0.194795196363808,0.970326258380428
"174","matching","A1","mhl",20000,2,0.01,0.1,NA,13,0.084955920865746,0.42488319396352,0.173129249858197,-0.186440437269226,1.03620682519627
"175","counter-matching","A1","mhl",20000,2,0.01,0.1,1,8,0.0153767806296373,0.693147178402484,0.0342089913052547,0.0515983701658805,1.33469598663909
"176","counter-matching","A1","mhl",20000,2,0.01,0.1,1,9,0.621189638158302,-0.0953101796806688,0.757709567317265,-0.70085514548383,0.510234786122493
"177","counter-matching","A1","mhl",20000,2,0.01,0.1,1,10,0.258206134198019,0.211309093667207,0.517191932355125,-0.428139713065926,0.85075790040034
"178","counter-matching","A1","mhl",20000,2,0.01,0.1,1,11,0.171390855573956,0.302280871872922,0.344617505634131,-0.324606769294946,0.929168513040791
"179","counter-matching","A1","mhl",20000,2,0.01,0.1,1,12,0.0238574401186756,0.5753641447562,0.050837293093108,-0.00209578204425198,1.15282407155665
"180","counter-matching","A1","mhl",20000,2,0.01,0.1,1,13,0.133628746577194,0.310154928303824,0.269174247542716,-0.23999086322191,0.860300719829557
"181","matching","A2","mhl",20000,2,0.01,0.1,NA,8,6.06577253980944e-08,20.2028947843822,0.996501125015963,-9009.46832323715,9049.87411280591
